config_id,noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
218,none,none,pca,z,none,none,corr,30.415049,37.293854,37.356354,38.920621,43.034549,43.933671,37.486089
219,none,none,pca,z,none,none,wavelet,19.645899,27.677239,28.138207,28.666243,33.744336,33.842773,27.962191
220,none,none,pca,z,none,abs,fft,0.014697,13.211859,1.515204,11.985303,53.528127,58.028887,24.499072
221,none,none,pca,z,none,abs,corr,29.767210,38.429309,40.183669,41.167539,41.882301,41.891036,38.602551
222,none,none,pca,z,none,abs,wavelet,18.458865,29.113987,30.101947,32.622948,36.078854,36.474403,29.616610
223,none,none,pca,z,smooth,none,fft,1.015711,43.026049,49.028887,56.028887,59.529648,62.029901,46.750428
224,none,none,pca,z,smooth,none,corr,30.415049,37.293854,37.356354,38.920621,43.034549,43.933671,37.486089
225,none,none,pca,z,smooth,none,wavelet,19.645899,27.677239,28.138207,28.666243,33.744336,33.842773,27.962191
226,none,none,pca,z,smooth,abs,fft,0.014697,13.211859,1.515204,11.985303,53.528127,58.028887,24.499072
227,none,none,pca,z,smooth,abs,corr,29.767210,38.429309,40.183669,41.167539,41.882301,41.891036,38.602551
228,none,none,pca,z,smooth,abs,wavelet,18.458865,29.113987,30.101947,32.622948,36.078854,36.474403,29.616610
229,none,none,pca,z,bandpass,none,fft,1.015711,43.026049,49.028887,56.028887,59.529648,62.029901,46.750428
230,none,none,pca,z,bandpass,none,corr,30.415049,37.293854,37.356354,38.920621,43.034549,43.933671,37.486089
231,none,none,pca,z,bandpass,none,wavelet,19.645899,27.677239,28.138207,28.666243,33.744336,33.842773,27.962191
232,none,none,pca,z,bandpass,abs,fft,0.014697,13.211859,1.515204,11.985303,53.528127,58.028887,24.499072
233,none,none,pca,z,bandpass,abs,corr,29.767210,38.429309,40.183669,41.167539,41.882301,41.891036,38.602551
234,none,none,pca,z,bandpass,abs,wavelet,18.458865,29.113987,30.101947,32.622948,36.078854,36.474403,29.616610
