noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
none,abs,pca,z,wavelet,none,fft,"0,015204","57,029901","4,984036","25,022806","50,628685","57,029901","24,365503"
none,abs,ica,x,none,none,fft,"0,015204","57,029901","4,984036","28,022299","50,027468","57,029901","24,56554"
none,abs,ica,x,smooth,none,fft,"0,015204","57,029901","4,984036","28,022299","50,027468","57,029901","24,56554"
none,abs,ica,x,bandpass,none,fft,"0,015204","57,029901","4,984036","28,022299","50,027468","57,029901","24,56554"
none,abs,ica,x,wavelet,none,fft,"0,015204","57,029901","4,984036","28,022299","50,027468","57,029901","24,56554"
wavelet,abs,ica,y,none,none,fft,"0,015204","59,029901","4,985303","25,021285","43,32909","59,029901","21,284392"
wavelet,abs,ica,y,smooth,none,fft,"0,015204","59,029901","4,985303","25,021285","43,32909","59,029901","21,284392"
wavelet,abs,ica,y,bandpass,none,fft,"0,015204","59,029901","4,985303","25,021285","43,32909","59,029901","21,284392"
wavelet,abs,ica,y,wavelet,none,fft,"0,015204","59,029901","4,985303","25,021285","43,32909","59,029901","21,284392"
wavelet,abs,pca,yz,none,none,fft,"0,015204","59,029901","5,002154","19,020272","29,624428","59,029901","17,428589"
wavelet,abs,pca,yz,smooth,none,fft,"0,015204","59,029901","5,002154","19,020272","29,624428","59,029901","17,428589"
wavelet,abs,pca,yz,bandpass,none,fft,"0,015204","59,029901","5,002154","19,020272","29,624428","59,029901","17,428589"
wavelet,abs,pca,yz,wavelet,none,fft,"0,015204","59,029901","5,002154","19,020272","29,624428","59,029901","17,428589"
wavelet,abs,ica,xy,none,abs,wavelet,"0,268531","25,836302","5,006077","7,621568","9,694938","25,836302","6,948482"
wavelet,abs,ica,xy,smooth,abs,wavelet,"0,268531","25,836302","5,006077","7,621568","9,694938","25,836302","6,948482"
wavelet,abs,ica,xy,bandpass,abs,wavelet,"0,268531","25,836302","5,006077","7,621568","9,694938","25,836302","6,948482"
wavelet,abs,ica,xy,wavelet,abs,wavelet,"0,268531","25,836302","5,006077","7,621568","9,694938","25,836302","6,948482"
wavelet,abs,ica,xyz,none,abs,fft,"0,015204","47,028381","5,018245","20,020272","28,822958","47,028381","16,749822"
wavelet,abs,ica,xyz,smooth,abs,fft,"0,015204","47,028381","5,018245","20,020272","28,822958","47,028381","16,749822"
wavelet,abs,ica,xyz,bandpass,abs,fft,"0,015204","47,028381","5,018245","20,020272","28,822958","47,028381","16,749822"
wavelet,abs,ica,xyz,wavelet,abs,fft,"0,015204","47,028381","5,018245","20,020272","28,822958","47,028381","16,749822"
smooth,abs,ica,x,none,none,wavelet,"0,036834","28,881231","5,043063","7,009746","18,451513","28,881231","10,209953"
smooth,abs,ica,x,smooth,none,wavelet,"0,036834","28,881231","5,043063","7,009746","18,451513","28,881231","10,209953"
smooth,abs,ica,x,bandpass,none,wavelet,"0,036834","28,881231","5,043063","7,009746","18,451513","28,881231","10,209953"
smooth,abs,ica,x,wavelet,none,wavelet,"0,036834","28,881231","5,043063","7,009746","18,451513","28,881231","10,209953"
smooth,none,ica,y,none,none,wavelet,"0,237966","43,944209","5,061545","7,916648","17,27903","43,944209","11,491555"
smooth,none,ica,y,none,abs,wavelet,"0,237966","43,944209","5,061545","7,916648","20,486664","43,944209","12,083703"
smooth,none,ica,y,smooth,none,wavelet,"0,237966","43,944209","5,061545","7,916648","17,27903","43,944209","11,491555"
smooth,none,ica,y,smooth,abs,wavelet,"0,237966","43,944209","5,061545","7,916648","20,486664","43,944209","12,083703"
smooth,none,ica,y,bandpass,none,wavelet,"0,237966","43,944209","5,061545","7,916648","17,27903","43,944209","11,491555"
smooth,none,ica,y,bandpass,abs,wavelet,"0,237966","43,944209","5,061545","7,916648","20,486664","43,944209","12,083703"
smooth,none,ica,y,wavelet,none,wavelet,"0,237966","43,944209","5,061545","7,916648","17,27903","43,944209","11,491555"
smooth,none,ica,y,wavelet,abs,wavelet,"0,237966","43,944209","5,061545","7,916648","20,486664","43,944209","12,083703"
smooth,none,pca,xz,none,none,wavelet,"0,175333","21,828401","5,072253","7,87504","11,363251","21,828401","7,073981"
smooth,none,pca,xz,smooth,none,wavelet,"0,175333","21,828401","5,072253","7,87504","11,363251","21,828401","7,073981"
smooth,none,pca,xz,bandpass,none,wavelet,"0,175333","21,828401","5,072253","7,87504","11,363251","21,828401","7,073981"
smooth,none,pca,xz,wavelet,none,wavelet,"0,175333","21,828401","5,072253","7,87504","11,363251","21,828401","7,073981"
wavelet,none,ica,yz,none,abs,wavelet,"0,268531","29,247368","5,088958","7,006305","10,657277","29,247368","7,794962"
wavelet,none,ica,yz,smooth,abs,wavelet,"0,268531","29,247368","5,088958","7,006305","10,657277","29,247368","7,794962"
wavelet,none,ica,yz,bandpass,abs,wavelet,"0,268531","29,247368","5,088958","7,006305","10,657277","29,247368","7,794962"
wavelet,none,ica,yz,wavelet,abs,wavelet,"0,268531","29,247368","5,088958","7,006305","10,657277","29,247368","7,794962"
wavelet,abs,ica,z,none,abs,wavelet,"0,129808","20,039287","5,096201","8,086628","11,204861","20,039287","7,113962"
wavelet,abs,ica,z,smooth,abs,wavelet,"0,129808","20,039287","5,096201","8,086628","11,204861","20,039287","7,113962"
wavelet,abs,ica,z,bandpass,abs,wavelet,"0,129808","20,039287","5,096201","8,086628","11,204861","20,039287","7,113962"
wavelet,abs,ica,z,wavelet,abs,wavelet,"0,129808","20,039287","5,096201","8,086628","11,204861","20,039287","7,113962"
none,none,pca,xy,none,none,wavelet,"0,036129","17,094093","5,097348","7,446781","9,568549","17,094093","6,323457"
none,none,pca,xy,smooth,none,wavelet,"0,036129","17,094093","5,097348","7,446781","9,568549","17,094093","6,323457"
none,none,pca,xy,bandpass,none,wavelet,"0,036129","17,094093","5,097348","7,446781","9,568549","17,094093","6,323457"
none,none,pca,xy,wavelet,none,wavelet,"0,036129","17,094093","5,097348","7,446781","9,568549","17,094093","6,323457"
none,none,none,xyz,none,none,wavelet,"0,020502","20,080682","5,112345","7,386232","9,049744","20,080682","6,410452"
none,none,none,xyz,smooth,none,wavelet,"0,020502","20,080682","5,112345","7,386232","9,049744","20,080682","6,410452"
none,none,none,xyz,bandpass,none,wavelet,"0,020502","20,080682","5,112345","7,386232","9,049744","20,080682","6,410452"
none,none,none,xyz,wavelet,none,wavelet,"0,020502","20,080682","5,112345","7,386232","9,049744","20,080682","6,410452"
none,none,none,xy,none,none,wavelet,"0,001331","19,393973","5,11374","6,690818","8,764267","19,393973","6,250641"
none,none,none,xy,smooth,none,wavelet,"0,001331","19,393973","5,11374","6,690818","8,764267","19,393973","6,250641"
none,none,none,xy,bandpass,none,wavelet,"0,001331","19,393973","5,11374","6,690818","8,764267","19,393973","6,250641"
none,none,none,xy,wavelet,none,wavelet,"0,001331","19,393973","5,11374","6,690818","8,764267","19,393973","6,250641"
bandpass,none,none,z,none,none,corr,"0,001647","22,736263","5,131465","10,008199","17,222093","22,736263","9,163999"
bandpass,none,none,z,smooth,none,corr,"0,001647","22,736263","5,131465","10,008199","17,222093","22,736263","9,163999"
bandpass,none,none,z,bandpass,none,corr,"0,001647","22,736263","5,131465","10,008199","17,222093","22,736263","9,163999"
bandpass,none,none,z,wavelet,none,corr,"0,001647","22,736263","5,131465","10,008199","17,222093","22,736263","9,163999"
smooth,none,none,x,none,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,none,none,x,smooth,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,none,none,x,bandpass,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,none,none,x,wavelet,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,none,none,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,none,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,smooth,none,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,smooth,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,bandpass,none,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,bandpass,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,wavelet,none,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
smooth,abs,none,x,wavelet,abs,wavelet,"0,108474","48,612464","5,137895","11,847376","37,159524","48,612464","16,714498"
wavelet,none,ica,x,none,abs,wavelet,"0,083352","18,803312","5,145057","8,258126","12,349371","18,803312","7,584241"
wavelet,none,ica,x,smooth,abs,wavelet,"0,083352","18,803312","5,145057","8,258126","12,349371","18,803312","7,584241"
wavelet,none,ica,x,bandpass,abs,wavelet,"0,083352","18,803312","5,145057","8,258126","12,349371","18,803312","7,584241"
wavelet,none,ica,x,wavelet,abs,wavelet,"0,083352","18,803312","5,145057","8,258126","12,349371","18,803312","7,584241"
wavelet,abs,ica,xyz,none,none,fft,"0,015204","47,028381","5,168609","23,356984","28,890807","47,028381","17,48454"
wavelet,abs,ica,xyz,smooth,none,fft,"0,015204","47,028381","5,168609","23,356984","28,890807","47,028381","17,48454"
wavelet,abs,ica,xyz,bandpass,none,fft,"0,015204","47,028381","5,168609","23,356984","28,890807","47,028381","17,48454"
wavelet,abs,ica,xyz,wavelet,none,fft,"0,015204","47,028381","5,168609","23,356984","28,890807","47,028381","17,48454"
none,none,none,xz,none,none,wavelet,"0,126723","19,192621","5,175129","7,899944","10,234673","19,192621","6,776366"
none,none,none,xz,smooth,none,wavelet,"0,126723","19,192621","5,175129","7,899944","10,234673","19,192621","6,776366"
none,none,none,xz,bandpass,none,wavelet,"0,126723","19,192621","5,175129","7,899944","10,234673","19,192621","6,776366"
none,none,none,xz,wavelet,none,wavelet,"0,126723","19,192621","5,175129","7,899944","10,234673","19,192621","6,776366"
wavelet,none,pca,z,none,abs,wavelet,"0,176202","47,597276","5,182206","7,41551","11,436168","47,597276","9,829388"
wavelet,none,pca,z,smooth,abs,wavelet,"0,176202","47,597276","5,182206","7,41551","11,436168","47,597276","9,829388"
wavelet,none,pca,z,bandpass,abs,wavelet,"0,176202","47,597276","5,182206","7,41551","11,436168","47,597276","9,829388"
wavelet,none,pca,z,wavelet,abs,wavelet,"0,176202","47,597276","5,182206","7,41551","11,436168","47,597276","9,829388"
none,none,none,z,none,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,none,none,z,smooth,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,none,none,z,bandpass,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,none,none,z,wavelet,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,none,none,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,none,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,smooth,none,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,smooth,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,bandpass,none,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,bandpass,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,wavelet,none,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,abs,none,z,wavelet,abs,wavelet,"0,196688","19,407254","5,192401","9,565465","14,5919","19,407254","8,106071"
none,none,none,z,none,none,wavelet,"0,196688","21,454099","5,192401","9,565465","14,5919","21,454099","8,227632"
none,none,none,z,smooth,none,wavelet,"0,196688","21,454099","5,192401","9,565465","14,5919","21,454099","8,227632"
none,none,none,z,bandpass,none,wavelet,"0,196688","21,454099","5,192401","9,565465","14,5919","21,454099","8,227632"
none,none,none,z,wavelet,none,wavelet,"0,196688","21,454099","5,192401","9,565465","14,5919","21,454099","8,227632"
none,none,none,x,none,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,none,none,x,smooth,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,none,none,x,bandpass,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,none,none,x,wavelet,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,none,none,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,none,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,smooth,none,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,smooth,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,bandpass,none,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,bandpass,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,wavelet,none,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
none,abs,none,x,wavelet,abs,wavelet,"0,222535","25,039834","5,27762","7,274814","14,232159","25,039834","8,193618"
wavelet,none,ica,yz,none,none,wavelet,"0,054003","27,890707","5,309289","6,999334","10,657277","27,890707","7,645827"
wavelet,none,ica,yz,smooth,none,wavelet,"0,054003","27,890707","5,309289","6,999334","10,657277","27,890707","7,645827"
wavelet,none,ica,yz,bandpass,none,wavelet,"0,054003","27,890707","5,309289","6,999334","10,657277","27,890707","7,645827"
wavelet,none,ica,yz,wavelet,none,wavelet,"0,054003","27,890707","5,309289","6,999334","10,657277","27,890707","7,645827"
smooth,abs,ica,yz,none,abs,wavelet,"0,400627","33,864517","5,378224","8,879316","16,983877","33,864517","10,531201"
smooth,abs,ica,yz,smooth,abs,wavelet,"0,400627","33,864517","5,378224","8,879316","16,983877","33,864517","10,531201"
smooth,abs,ica,yz,bandpass,abs,wavelet,"0,400627","33,864517","5,378224","8,879316","16,983877","33,864517","10,531201"
smooth,abs,ica,yz,wavelet,abs,wavelet,"0,400627","33,864517","5,378224","8,879316","16,983877","33,864517","10,531201"
wavelet,abs,ica,xz,none,abs,wavelet,"0,010026","24,678865","5,379365","8,242203","10,518956","24,678865","7,235902"
wavelet,abs,ica,xz,smooth,abs,wavelet,"0,010026","24,678865","5,379365","8,242203","10,518956","24,678865","7,235902"
wavelet,abs,ica,xz,bandpass,abs,wavelet,"0,010026","24,678865","5,379365","8,242203","10,518956","24,678865","7,235902"
wavelet,abs,ica,xz,wavelet,abs,wavelet,"0,010026","24,678865","5,379365","8,242203","10,518956","24,678865","7,235902"
smooth,none,none,z,none,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,none,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,smooth,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,smooth,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,bandpass,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,bandpass,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,wavelet,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,none,none,z,wavelet,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,none,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,none,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,smooth,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,smooth,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,bandpass,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,bandpass,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,wavelet,none,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,none,z,wavelet,abs,wavelet,"0,118435","23,67388","5,423974","8,110169","11,099065","23,67388","7,475468"
smooth,abs,ica,yz,none,none,wavelet,"0,299365","33,864517","5,478037","8,879316","22,578384","33,864517","11,422206"
smooth,abs,ica,yz,smooth,none,wavelet,"0,299365","33,864517","5,478037","8,879316","22,578384","33,864517","11,422206"
smooth,abs,ica,yz,bandpass,none,wavelet,"0,299365","33,864517","5,478037","8,879316","22,578384","33,864517","11,422206"
smooth,abs,ica,yz,wavelet,none,wavelet,"0,299365","33,864517","5,478037","8,879316","22,578384","33,864517","11,422206"
wavelet,none,pca,z,none,abs,fft,"0,015204","59,029901","5,484543","30,02534","50,528837","59,029901","26,159681"
wavelet,none,pca,z,smooth,abs,fft,"0,015204","59,029901","5,484543","30,02534","50,528837","59,029901","26,159681"
wavelet,none,pca,z,bandpass,abs,fft,"0,015204","59,029901","5,484543","30,02534","50,528837","59,029901","26,159681"
