noise_removal1,combination,selection,noise_removal2,transformation,core,err_min,err_mean,err_median,err_90prctile,err_max
wavelet,ica,y,smooth,abs,wavelet,4.935880,67.264754,NaN,63.142109,67.264754
wavelet,ica,y,bandpass,none,fft,1.496115,51.492756,11.254042,46.242241,51.492756
wavelet,ica,y,bandpass,none,corr,2.009340,26.787346,9.647942,25.072126,26.787346
wavelet,ica,y,bandpass,none,wavelet,1.133002,67.264754,NaN,65.129404,67.264754
wavelet,ica,y,bandpass,abs,fft,0.504935,52.992651,12.253937,37.243312,52.992651
wavelet,ica,y,bandpass,abs,corr,3.462541,27.457369,10.018040,26.988353,27.457369
wavelet,ica,y,bandpass,abs,wavelet,4.935880,67.264754,NaN,63.142109,67.264754
wavelet,ica,y,wavelet,none,fft,1.496115,51.492756,11.254042,46.242241,51.492756
wavelet,ica,y,wavelet,none,corr,2.009340,26.787346,9.647942,25.072126,26.787346
wavelet,ica,y,wavelet,none,wavelet,1.133002,67.264754,NaN,65.129404,67.264754
wavelet,ica,y,wavelet,abs,fft,0.504935,52.992651,12.253937,37.243312,52.992651
wavelet,ica,y,wavelet,abs,corr,3.462541,27.457369,10.018040,26.988353,27.457369
wavelet,ica,y,wavelet,abs,wavelet,4.935880,67.264754,NaN,63.142109,67.264754
wavelet,ica,z,none,none,fft,4.003990,59.992021,16.003885,55.092462,59.992021
wavelet,ica,z,none,none,corr,3.232713,27.448578,12.540590,24.860278,27.448578
wavelet,ica,z,none,none,wavelet,9.354922,53.553115,NaN,51.766310,53.553115
wavelet,ica,z,none,abs,fft,1.004620,52.992651,13.244593,38.642724,52.992651
wavelet,ica,z,none,abs,corr,1.731713,26.037854,9.269530,24.437061,26.037854
wavelet,ica,z,none,abs,wavelet,9.354922,65.460585,NaN,59.737655,65.460585
wavelet,ica,z,smooth,none,fft,4.003990,59.992021,16.003885,55.092462,59.992021
wavelet,ica,z,smooth,none,corr,3.232713,27.448578,12.540590,24.860278,27.448578
wavelet,ica,z,smooth,none,wavelet,9.354922,53.553115,NaN,51.766310,53.553115
wavelet,ica,z,smooth,abs,fft,1.004620,52.992651,13.244593,38.642724,52.992651
wavelet,ica,z,smooth,abs,corr,1.731713,26.037854,9.269530,24.437061,26.037854
wavelet,ica,z,smooth,abs,wavelet,9.354922,65.460585,NaN,59.737655,65.460585
wavelet,ica,z,bandpass,none,fft,4.003990,59.992021,16.003885,55.092462,59.992021
wavelet,ica,z,bandpass,none,corr,3.232713,27.448578,12.540590,24.860278,27.448578
wavelet,ica,z,bandpass,none,wavelet,9.354922,53.553115,NaN,51.766310,53.553115
wavelet,ica,z,bandpass,abs,fft,1.004620,52.992651,13.244593,38.642724,52.992651
wavelet,ica,z,bandpass,abs,corr,1.731713,26.037854,9.269530,24.437061,26.037854
wavelet,ica,z,bandpass,abs,wavelet,9.354922,65.460585,NaN,59.737655,65.460585
wavelet,ica,z,wavelet,none,fft,4.003990,59.992021,16.003885,55.092462,59.992021
wavelet,ica,z,wavelet,none,corr,3.232713,27.448578,12.540590,24.860278,27.448578
wavelet,ica,z,wavelet,none,wavelet,9.354922,53.553115,NaN,51.766310,53.553115
wavelet,ica,z,wavelet,abs,fft,1.004620,52.992651,13.244593,38.642724,52.992651
wavelet,ica,z,wavelet,abs,corr,1.731713,26.037854,9.269530,24.437061,26.037854
wavelet,ica,z,wavelet,abs,wavelet,9.354922,65.460585,NaN,59.737655,65.460585
wavelet,ica,xy,none,none,fft,1.496115,40.242283,8.378963,32.368716,40.242283
wavelet,ica,xy,none,none,corr,2.814457,25.389976,10.654374,23.384018,25.389976
wavelet,ica,xy,none,none,wavelet,39.433792,62.057203,NaN,62.057203,62.057203
wavelet,ica,xy,none,abs,fft,0.245013,33.494015,8.879383,19.319567,33.494015
wavelet,ica,xy,none,abs,corr,0.923347,25.436267,10.329681,22.883735,25.436267
wavelet,ica,xy,none,abs,wavelet,0.290825,57.216637,NaN,57.185774,57.216637
wavelet,ica,xy,smooth,none,fft,1.496115,40.242283,8.378963,32.368716,40.242283
wavelet,ica,xy,smooth,none,corr,2.814457,25.389976,10.654374,23.384018,25.389976
wavelet,ica,xy,smooth,none,wavelet,39.433792,62.057203,NaN,62.057203,62.057203
wavelet,ica,xy,smooth,abs,fft,0.245013,33.494015,8.879383,19.319567,33.494015
wavelet,ica,xy,smooth,abs,corr,0.923347,25.436267,10.329681,22.883735,25.436267
wavelet,ica,xy,smooth,abs,wavelet,0.290825,57.216637,NaN,57.185774,57.216637
wavelet,ica,xy,bandpass,none,fft,1.496115,40.242283,8.378963,32.368716,40.242283
wavelet,ica,xy,bandpass,none,corr,2.814457,25.389976,10.654374,23.384018,25.389976
wavelet,ica,xy,bandpass,none,wavelet,39.433792,62.057203,NaN,62.057203,62.057203
wavelet,ica,xy,bandpass,abs,fft,0.245013,33.494015,8.879383,19.319567,33.494015
wavelet,ica,xy,bandpass,abs,corr,0.923347,25.436267,10.329681,22.883735,25.436267
wavelet,ica,xy,bandpass,abs,wavelet,0.290825,57.216637,NaN,57.185774,57.216637
wavelet,ica,xy,wavelet,none,fft,1.496115,40.242283,8.378963,32.368716,40.242283
wavelet,ica,xy,wavelet,none,corr,2.814457,25.389976,10.654374,23.384018,25.389976
wavelet,ica,xy,wavelet,none,wavelet,39.433792,62.057203,NaN,62.057203,62.057203
wavelet,ica,xy,wavelet,abs,fft,0.245013,33.494015,8.879383,19.319567,33.494015
wavelet,ica,xy,wavelet,abs,corr,0.923347,25.436267,10.329681,22.883735,25.436267
wavelet,ica,xy,wavelet,abs,wavelet,0.290825,57.216637,NaN,57.185774,57.216637
wavelet,ica,yz,none,none,fft,3.995800,52.242703,13.499475,42.792483,52.242703
wavelet,ica,yz,none,none,corr,2.775238,27.117962,10.479725,24.966202,27.117962
wavelet,ica,yz,none,none,wavelet,4.110960,57.430926,NaN,56.636512,57.430926
wavelet,ica,yz,none,abs,fft,0.244173,52.992651,6.999895,25.169157,52.992651
wavelet,ica,yz,none,abs,corr,2.630658,26.412600,10.944950,25.846712,26.412600
wavelet,ica,yz,none,abs,wavelet,1.615697,59.209008,NaN,58.959843,59.209008
wavelet,ica,yz,smooth,none,fft,3.995800,52.242703,13.499475,42.792483,52.242703
wavelet,ica,yz,smooth,none,corr,2.775238,27.117962,10.479725,24.966202,27.117962
wavelet,ica,yz,smooth,none,wavelet,4.110960,57.430926,NaN,56.636512,57.430926
wavelet,ica,yz,smooth,abs,fft,0.244173,52.992651,6.999895,25.169157,52.992651
wavelet,ica,yz,smooth,abs,corr,2.630658,26.412600,10.944950,25.846712,26.412600
wavelet,ica,yz,smooth,abs,wavelet,1.615697,59.209008,NaN,58.959843,59.209008
wavelet,ica,yz,bandpass,none,fft,3.995800,52.242703,13.499475,42.792483,52.242703
wavelet,ica,yz,bandpass,none,corr,2.775238,27.117962,10.479725,24.966202,27.117962
wavelet,ica,yz,bandpass,none,wavelet,4.110960,57.430926,NaN,56.636512,57.430926
wavelet,ica,yz,bandpass,abs,fft,0.244173,52.992651,6.999895,25.169157,52.992651
wavelet,ica,yz,bandpass,abs,corr,2.630658,26.412600,10.944950,25.846712,26.412600
wavelet,ica,yz,bandpass,abs,wavelet,1.615697,59.209008,NaN,58.959843,59.209008
wavelet,ica,yz,wavelet,none,fft,3.995800,52.242703,13.499475,42.792483,52.242703
wavelet,ica,yz,wavelet,none,corr,2.775238,27.117962,10.479725,24.966202,27.117962
wavelet,ica,yz,wavelet,none,wavelet,4.110960,57.430926,NaN,56.636512,57.430926
wavelet,ica,yz,wavelet,abs,fft,0.244173,52.992651,6.999895,25.169157,52.992651
wavelet,ica,yz,wavelet,abs,corr,2.630658,26.412600,10.944950,25.846712,26.412600
wavelet,ica,yz,wavelet,abs,wavelet,1.615697,59.209008,NaN,58.959843,59.209008
wavelet,ica,xz,none,none,fft,4.753937,34.992651,13.999475,32.018643,34.992651
wavelet,ica,xz,none,none,corr,3.213989,25.096963,9.833913,23.527545,25.096963
wavelet,ica,xz,none,none,wavelet,42.159596,51.940366,NaN,51.940366,51.940366
wavelet,ica,xz,none,abs,fft,3.004200,33.494015,10.119882,25.626181,33.494015
wavelet,ica,xz,none,abs,corr,2.689627,23.583085,9.179623,22.065458,23.583085
wavelet,ica,xz,none,abs,wavelet,7.448400,64.714036,NaN,64.714036,64.714036
wavelet,ica,xz,smooth,none,fft,4.753937,34.992651,13.999475,32.018643,34.992651
wavelet,ica,xz,smooth,none,corr,3.213989,25.096963,9.833913,23.527545,25.096963
wavelet,ica,xz,smooth,none,wavelet,42.159596,51.940366,NaN,51.940366,51.940366
wavelet,ica,xz,smooth,abs,fft,3.004200,33.494015,10.119882,25.626181,33.494015
wavelet,ica,xz,smooth,abs,corr,2.689627,23.583085,9.179623,22.065458,23.583085
wavelet,ica,xz,smooth,abs,wavelet,7.448400,64.714036,NaN,64.714036,64.714036
wavelet,ica,xz,bandpass,none,fft,4.753937,34.992651,13.999475,32.018643,34.992651
wavelet,ica,xz,bandpass,none,corr,3.213989,25.096963,9.833913,23.527545,25.096963
wavelet,ica,xz,bandpass,none,wavelet,42.159596,51.940366,NaN,51.940366,51.940366
wavelet,ica,xz,bandpass,abs,fft,3.004200,33.494015,10.119882,25.626181,33.494015
wavelet,ica,xz,bandpass,abs,corr,2.689627,23.583085,9.179623,22.065458,23.583085
wavelet,ica,xz,bandpass,abs,wavelet,7.448400,64.714036,NaN,64.714036,64.714036
wavelet,ica,xz,wavelet,none,fft,4.753937,34.992651,13.999475,32.018643,34.992651
wavelet,ica,xz,wavelet,none,corr,3.213989,25.096963,9.833913,23.527545,25.096963
wavelet,ica,xz,wavelet,none,wavelet,42.159596,51.940366,NaN,51.940366,51.940366
wavelet,ica,xz,wavelet,abs,fft,3.004200,33.494015,10.119882,25.626181,33.494015
wavelet,ica,xz,wavelet,abs,corr,2.689627,23.583085,9.179623,22.065458,23.583085
wavelet,ica,xz,wavelet,abs,wavelet,7.448400,64.714036,NaN,64.714036,64.714036
wavelet,ica,xyz,none,none,fft,4.495765,37.992441,12.253972,37.293371,37.992441
wavelet,ica,xyz,none,none,corr,0.168107,24.843653,10.475249,24.369114,24.843653
wavelet,ica,xyz,none,none,wavelet,37.355443,53.755236,NaN,53.755236,53.755236
wavelet,ica,xyz,none,abs,fft,1.504935,39.993560,6.999895,20.044859,39.993560
wavelet,ica,xyz,none,abs,corr,1.490964,24.874513,10.517330,23.706423,24.874513
wavelet,ica,xyz,none,abs,wavelet,2.924424,59.964620,NaN,59.964620,59.964620
wavelet,ica,xyz,smooth,none,fft,4.495765,37.992441,12.253972,37.293371,37.992441
wavelet,ica,xyz,smooth,none,corr,0.168107,24.843653,10.475249,24.369114,24.843653
wavelet,ica,xyz,smooth,none,wavelet,37.355443,53.755236,NaN,53.755236,53.755236
wavelet,ica,xyz,smooth,abs,fft,1.504935,39.993560,6.999895,20.044859,39.993560
wavelet,ica,xyz,smooth,abs,corr,1.490964,24.874513,10.517330,23.706423,24.874513
wavelet,ica,xyz,smooth,abs,wavelet,2.924424,59.964620,NaN,59.964620,59.964620
wavelet,ica,xyz,bandpass,none,fft,4.495765,37.992441,12.253972,37.293371,37.992441
wavelet,ica,xyz,bandpass,none,corr,0.168107,24.843653,10.475249,24.369114,24.843653
wavelet,ica,xyz,bandpass,none,wavelet,37.355443,53.755236,NaN,53.755236,53.755236
wavelet,ica,xyz,bandpass,abs,fft,1.504935,39.993560,6.999895,20.044859,39.993560
wavelet,ica,xyz,bandpass,abs,corr,1.490964,24.874513,10.517330,23.706423,24.874513
wavelet,ica,xyz,bandpass,abs,wavelet,2.924424,59.964620,NaN,59.964620,59.964620
wavelet,ica,xyz,wavelet,none,fft,4.495765,37.992441,12.253972,37.293371,37.992441
wavelet,ica,xyz,wavelet,none,corr,0.168107,24.843653,10.475249,24.369114,24.843653
wavelet,ica,xyz,wavelet,none,wavelet,37.355443,53.755236,NaN,53.755236,53.755236
wavelet,ica,xyz,wavelet,abs,fft,1.504935,39.993560,6.999895,20.044859,39.993560
wavelet,ica,xyz,wavelet,abs,corr,1.490964,24.874513,10.517330,23.706423,24.874513
wavelet,ica,xyz,wavelet,abs,wavelet,2.924424,59.964620,NaN,59.964620,59.964620
